duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35831,116,4828.939655172414,306.8086956521739
36000,35797,85,5128.198198198198,312.0181818181818
36000,35225,48,3162.409722222222,243.21678321678323
36000,36000,64,3603.2985074626868,269.8721804511278
36000,35712,93,4535.926229508197,292.87603305785126
36000,35424,55,4038.937984496124,276.65625
36000,36000,81,4671.302521008403,303.228813559322
36000,36000,91,4596.80701754386,316.2300884955752
36000,36000,95,5583.881188118812,350.75
36000,35246,124,5664.0,357.9591836734694
36000,36000,95,5232.58407079646,319.04464285714283
36000,35976,89,4205.527131782946,277.28125
36000,35803,85,4303.024390243902,293.0983606557377
36000,35807,73,4318.274193548387,290.0894308943089
36000,36000,71,4441.637931034483,307.8521739130435
36000,35605,78,4875.792792792793,318.6363636363636
36000,36000,79,5161.330357142857,322.84684684684686
36000,36000,72,4522.403361344538,303.771186440678
36000,35943,115,4798.142857142857,304.0508474576271
36000,35684,58,4512.017094017094,304.07758620689657
36000,36000,86,5290.981132075472,341.6190476190476
36000,36000,89,5013.508771929824,313.72566371681415
36000,35955,81,5432.726415094339,340.18095238095236
36000,35454,70,4735.622807017544,315.6194690265487
36000,35996,91,4087.9185185185183,262.9029850746269
36000,36000,74,4353.023622047244,279.91269841269843
36000,36000,105,4912.842975206611,298.125
36000,35781,82,4634.878260869566,312.49122807017545
36000,35898,50,4209.2890625,281.40944881889766
36000,35869,49,3439.116788321168,262.65441176470586
36000,35858,70,4343.8125,280.86614173228344
36000,35982,111,5033.444444444444,306.5
36000,35803,102,5514.903846153846,344.126213592233
36000,36000,80,4577.008695652174,311.62280701754383
36000,35882,79,4235.731884057971,258.55474452554745
36000,35846,93,5346.718181818182,325.0642201834862
36000,36000,74,4440.408333333334,299.2436974789916
36000,35977,71,3701.5298507462685,267.6766917293233
36000,35968,95,4559.316666666667,300.66386554621846
36000,34949,92,4451.785046728972,323.5660377358491
36000,35881,94,4776.930434782608,299.06140350877195
36000,35858,75,4404.953488372093,278.8515625
36000,35783,112,5276.125,313.4864864864865
36000,36000,76,4394.8442622950815,296.3471074380165
36000,35555,85,5410.163461538462,342.99029126213594
36000,36000,91,4586.256,288.7741935483871
36000,35914,87,4558.701754385965,313.94690265486724
36000,36000,117,6043.479166666667,374.10526315789474
36000,35991,80,4603.296,287.55645161290323
36000,35939,85,4106.103174603175,282.16
36000,35805,78,4102.1171875,280.7244094488189
36000,35498,75,4782.765217391305,303.94736842105266
36000,36000,81,4321.228346456693,284.7936507936508
36000,36000,59,3985.94262295082,296.0
36000,35853,86,4335.584615384615,274.7596899224806
36000,35709,74,3820.016,281.89516129032256
36000,36000,87,4582.865546218487,297.20338983050846
36000,35719,85,4425.327586206897,309.23478260869564
36000,35950,49,4733.689075630252,302.8898305084746
36000,36000,79,4379.459016393443,295.24793388429754
36000,35942,98,4838.351351351352,315.04545454545456
36000,35341,62,5089.428571428572,339.0673076923077
36000,35993,63,4093.8432835820895,266.82706766917295
36000,36000,78,4178.464,287.8790322580645
36000,36000,87,5396.392523364486,337.92452830188677
